id,tarih,ürün,ürün besin değeri,ürün kategorisi,ürün üretim yeri,market,şehir
25250,2021-07-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,M,F
25251,2021-07-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,M,F
25252,2021-07-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,M,F
25253,2021-07-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,M,F
25254,2021-07-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,M,F
25255,2021-07-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,M,F
25256,2021-07-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,M,F
25257,2021-07-01,Armut,57,meyve,Yurt dışı,M,F
25258,2021-07-01,Çilek,39,meyve,Yurt dışı,M,F
25259,2021-07-01,Elma,52,meyve,Yurt dışı,M,F
25260,2021-07-01,Erik türleri,60,meyve,Yurt dışı,M,F
25261,2021-07-01,İncir,80,meyve,Yurt dışı,M,F
25262,2021-07-01,Karadut,93,meyve,Yurt dışı,M,F
25263,2021-07-01,Karpuz,24,meyve,Yurt dışı,M,F
25264,2021-07-01,Kavun,28,meyve,Yurt dışı,M,F
25265,2021-07-01,Kayısı,54,meyve,Yurt dışı,M,F
25266,2021-07-01,Kiraz,79,meyve,Yurt dışı,M,F
25267,2021-07-01,Limon,17,meyve,Yurt dışı,M,F
25268,2021-07-01,Mandalina,36,meyve,Yurt dışı,M,F
25269,2021-07-01,Muz,90,meyve,Yurt dışı,M,F
25270,2021-07-01,Nar,77,meyve,Yurt dışı,M,F
25271,2021-07-01,Portakal,41,meyve,Yurt dışı,M,F
25272,2021-07-01,Şeftali,49,meyve,Yurt dışı,M,F
25273,2021-07-01,Üzüm,74,meyve,Yurt dışı,M,F
25274,2021-07-01,Vişne,57,meyve,Yurt dışı,M,F
25275,2021-07-01,fındık,110,kuruyemiş,Yurt dışı,M,F
25276,2021-07-01,fıstık,115,kuruyemiş,Yurt dışı,M,F
25277,2021-07-01,kaju,100,kuruyemiş,Yurt dışı,M,F
25278,2021-07-01,badem,110,kuruyemiş,Yurt dışı,M,F
25279,2021-07-01,ceviz,120,kuruyemiş,Yurt dışı,M,F
25280,2021-07-01,kıyma,120,et,Yurt içi,C,F
25281,2021-07-01,tavuk,103,et,Yurt içi,C,F
25282,2021-07-01,hindi,160,et,Yurt içi,C,F
25283,2021-07-01,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,C,F
25284,2021-07-01,Bakla-taze,72,sebze ve bakliyat,Yurt içi,C,F
25285,2021-07-01,Bamya,42,sebze ve bakliyat,Yurt içi,C,F
25286,2021-07-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,C,F
25287,2021-07-01,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,C,F
25288,2021-07-01,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,C,F
25289,2021-07-01,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,C,F
25290,2021-07-01,Domates,25,sebze ve bakliyat,Yurt içi,C,F
25291,2021-07-01,Enginar,63,sebze ve bakliyat,Yurt içi,C,F
25292,2021-07-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,C,F
25293,2021-07-01,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,C,F
25294,2021-07-01,Havuç,42,sebze ve bakliyat,Yurt içi,C,F
25295,2021-07-01,Salatalık,8,sebze ve bakliyat,Yurt içi,C,F
25296,2021-07-01,Ispanak,25,sebze ve bakliyat,Yurt içi,C,F
25297,2021-07-01,Kabak,19,sebze ve bakliyat,Yurt içi,C,F
25298,2021-07-01,Karnabahar,25,sebze ve bakliyat,Yurt içi,C,F
25299,2021-07-01,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,C,F
25300,2021-07-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,C,F
25301,2021-07-01,Lahana,24,sebze ve bakliyat,Yurt içi,C,F
25302,2021-07-01,Mantar,16,sebze ve bakliyat,Yurt içi,C,F
25303,2021-07-01,Marul,15,sebze ve bakliyat,Yurt içi,C,F
25304,2021-07-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,C,F
25305,2021-07-01,Nohut,376,sebze ve bakliyat,Yurt içi,C,F
25306,2021-07-01,Pancar,42,sebze ve bakliyat,Yurt içi,C,F
25307,2021-07-01,Patates,83,sebze ve bakliyat,Yurt içi,C,F
25308,2021-07-01,Patlıcan,24,sebze ve bakliyat,Yurt içi,C,F
25309,2021-07-01,Pazı,27,sebze ve bakliyat,Yurt içi,C,F
25310,2021-07-01,Pırasa,52,sebze ve bakliyat,Yurt içi,C,F
25311,2021-07-01,Semizotu,32,sebze ve bakliyat,Yurt içi,C,F
25312,2021-07-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,C,F
25313,2021-07-01,Bulgur,350,tahıl ve ürünleri,Yurt içi,C,F
25314,2021-07-01,Erişte,390,tahıl ve ürünleri,Yurt içi,C,F
25315,2021-07-01,Makarna,390,tahıl ve ürünleri,Yurt içi,C,F
25316,2021-07-01,Mısır,351,tahıl ve ürünleri,Yurt içi,C,F
25317,2021-07-01,Mısır unu,353,tahıl ve ürünleri,Yurt içi,C,F
25318,2021-07-01,Nişasta,353,tahıl ve ürünleri,Yurt içi,C,F
25319,2021-07-01,Pilav,368,tahıl ve ürünleri,Yurt içi,C,F
25320,2021-07-01,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,C,F
25321,2021-07-01,Şehriye,390,tahıl ve ürünleri,Yurt içi,C,F
25322,2021-07-01,Tarhana,329,tahıl ve ürünleri,Yurt içi,C,F
25323,2021-07-01,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,C,F
25324,2021-07-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,C,F
25325,2021-07-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,C,F
25326,2021-07-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,C,F
25327,2021-07-01,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,C,F
25328,2021-07-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,C,F
25329,2021-07-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,C,F
25330,2021-07-01,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,C,F
25331,2021-07-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,C,F
25332,2021-07-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,C,F
25333,2021-07-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,C,F
25334,2021-07-01,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,C,F
25335,2021-07-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,C,F
25336,2021-07-01,Armut,57,meyve,Yurt içi,C,F
25337,2021-07-01,Çilek,39,meyve,Yurt içi,C,F
25338,2021-07-01,Elma,52,meyve,Yurt içi,C,F
25339,2021-07-01,Erik türleri,60,meyve,Yurt içi,C,F
25340,2021-07-01,İncir,80,meyve,Yurt içi,C,F
25341,2021-07-01,Karadut,93,meyve,Yurt içi,C,F
25342,2021-07-01,Karpuz,24,meyve,Yurt içi,C,F
25343,2021-07-01,Kavun,28,meyve,Yurt içi,C,F
25344,2021-07-01,Kayısı,54,meyve,Yurt içi,C,F
25345,2021-07-01,Kiraz,79,meyve,Yurt içi,C,F
25346,2021-07-01,Limon,17,meyve,Yurt içi,C,F
25347,2021-07-01,Mandalina,36,meyve,Yurt içi,C,F
25348,2021-07-01,Muz,90,meyve,Yurt içi,C,F
25349,2021-07-01,Nar,77,meyve,Yurt içi,C,F
25350,2021-07-01,Portakal,41,meyve,Yurt içi,C,F
25351,2021-07-01,Şeftali,49,meyve,Yurt içi,C,F
25352,2021-07-01,Üzüm,74,meyve,Yurt içi,C,F
25353,2021-07-01,Vişne,57,meyve,Yurt içi,C,F
25354,2021-07-01,fındık,110,kuruyemiş,Yurt içi,C,F
25355,2021-07-01,fıstık,115,kuruyemiş,Yurt içi,C,F
25356,2021-07-01,kaju,100,kuruyemiş,Yurt içi,C,F
25357,2021-07-01,badem,110,kuruyemiş,Yurt içi,C,F
25358,2021-07-01,ceviz,120,kuruyemiş,Yurt içi,C,F
25359,2021-07-01,kıyma,120,et,Yurt dışı,C,F
25360,2021-07-01,tavuk,103,et,Yurt dışı,C,F
25361,2021-07-01,hindi,160,et,Yurt dışı,C,F
25362,2021-07-01,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,C,F
25363,2021-07-01,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,C,F
25364,2021-07-01,Bamya,42,sebze ve bakliyat,Yurt dışı,C,F
25365,2021-07-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,C,F
25366,2021-07-01,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,C,F
25367,2021-07-01,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,C,F
25368,2021-07-01,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,C,F
25369,2021-07-01,Domates,25,sebze ve bakliyat,Yurt dışı,C,F
25370,2021-07-01,Enginar,63,sebze ve bakliyat,Yurt dışı,C,F
25371,2021-07-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,C,F
25372,2021-07-01,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,C,F
25373,2021-07-01,Havuç,42,sebze ve bakliyat,Yurt dışı,C,F
25374,2021-07-01,Salatalık,8,sebze ve bakliyat,Yurt dışı,C,F
25375,2021-07-01,Ispanak,25,sebze ve bakliyat,Yurt dışı,C,F
25376,2021-07-01,Kabak,19,sebze ve bakliyat,Yurt dışı,C,F
25377,2021-07-01,Karnabahar,25,sebze ve bakliyat,Yurt dışı,C,F
25378,2021-07-01,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,C,F
25379,2021-07-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,C,F
25380,2021-07-01,Lahana,24,sebze ve bakliyat,Yurt dışı,C,F
25381,2021-07-01,Mantar,16,sebze ve bakliyat,Yurt dışı,C,F
25382,2021-07-01,Marul,15,sebze ve bakliyat,Yurt dışı,C,F
25383,2021-07-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,C,F
25384,2021-07-01,Nohut,376,sebze ve bakliyat,Yurt dışı,C,F
25385,2021-07-01,Pancar,42,sebze ve bakliyat,Yurt dışı,C,F
25386,2021-07-01,Patates,83,sebze ve bakliyat,Yurt dışı,C,F
25387,2021-07-01,Patlıcan,24,sebze ve bakliyat,Yurt dışı,C,F
25388,2021-07-01,Pazı,27,sebze ve bakliyat,Yurt dışı,C,F
25389,2021-07-01,Pırasa,52,sebze ve bakliyat,Yurt dışı,C,F
25390,2021-07-01,Semizotu,32,sebze ve bakliyat,Yurt dışı,C,F
25391,2021-07-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,C,F
25392,2021-07-01,Bulgur,350,tahıl ve ürünleri,Yurt dışı,C,F
25393,2021-07-01,Erişte,390,tahıl ve ürünleri,Yurt dışı,C,F
25394,2021-07-01,Makarna,390,tahıl ve ürünleri,Yurt dışı,C,F
25395,2021-07-01,Mısır,351,tahıl ve ürünleri,Yurt dışı,C,F
25396,2021-07-01,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,C,F
25397,2021-07-01,Nişasta,353,tahıl ve ürünleri,Yurt dışı,C,F
25398,2021-07-01,Pilav,368,tahıl ve ürünleri,Yurt dışı,C,F
25399,2021-07-01,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,C,F
25400,2021-07-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,C,F
25401,2021-07-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,C,F
25402,2021-07-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,C,F
25403,2021-07-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,C,F
25404,2021-07-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,C,F
25405,2021-07-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,C,F
25406,2021-07-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,C,F
25407,2021-07-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,C,F
25408,2021-07-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,C,F
25409,2021-07-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,C,F
25410,2021-07-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,C,F
25411,2021-07-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,C,F
25412,2021-07-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,C,F
25413,2021-07-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,C,F
25414,2021-07-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,C,F
25415,2021-07-01,Armut,57,meyve,Yurt dışı,C,F
25416,2021-07-01,Çilek,39,meyve,Yurt dışı,C,F
25417,2021-07-01,Elma,52,meyve,Yurt dışı,C,F
25418,2021-07-01,Erik türleri,60,meyve,Yurt dışı,C,F
25419,2021-07-01,İncir,80,meyve,Yurt dışı,C,F
25420,2021-07-01,Karadut,93,meyve,Yurt dışı,C,F
25421,2021-07-01,Karpuz,24,meyve,Yurt dışı,C,F
25422,2021-07-01,Kavun,28,meyve,Yurt dışı,C,F
25423,2021-07-01,Kayısı,54,meyve,Yurt dışı,C,F
25424,2021-07-01,Kiraz,79,meyve,Yurt dışı,C,F
25425,2021-07-01,Limon,17,meyve,Yurt dışı,C,F
25426,2021-07-01,Mandalina,36,meyve,Yurt dışı,C,F
25427,2021-07-01,Muz,90,meyve,Yurt dışı,C,F
25428,2021-07-01,Nar,77,meyve,Yurt dışı,C,F
25429,2021-07-01,Portakal,41,meyve,Yurt dışı,C,F
25430,2021-07-01,Şeftali,49,meyve,Yurt dışı,C,F
25431,2021-07-01,Üzüm,74,meyve,Yurt dışı,C,F
25432,2021-07-01,Vişne,57,meyve,Yurt dışı,C,F
25433,2021-07-01,fındık,110,kuruyemiş,Yurt dışı,C,F
25434,2021-07-01,fıstık,115,kuruyemiş,Yurt dışı,C,F
25435,2021-07-01,kaju,100,kuruyemiş,Yurt dışı,C,F
25436,2021-07-01,badem,110,kuruyemiş,Yurt dışı,C,F
25437,2021-07-01,ceviz,120,kuruyemiş,Yurt dışı,C,F
25438,2021-07-01,kıyma,120,et,Yurt içi,B,F
25439,2021-07-01,tavuk,103,et,Yurt içi,B,F
25440,2021-07-01,hindi,160,et,Yurt içi,B,F
25441,2021-07-01,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,B,F
25442,2021-07-01,Bakla-taze,72,sebze ve bakliyat,Yurt içi,B,F
25443,2021-07-01,Bamya,42,sebze ve bakliyat,Yurt içi,B,F
25444,2021-07-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,B,F
25445,2021-07-01,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,B,F
25446,2021-07-01,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,B,F
25447,2021-07-01,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,B,F
25448,2021-07-01,Domates,25,sebze ve bakliyat,Yurt içi,B,F
25449,2021-07-01,Enginar,63,sebze ve bakliyat,Yurt içi,B,F
25450,2021-07-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,B,F
25451,2021-07-01,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,B,F
25452,2021-07-01,Havuç,42,sebze ve bakliyat,Yurt içi,B,F
25453,2021-07-01,Salatalık,8,sebze ve bakliyat,Yurt içi,B,F
25454,2021-07-01,Ispanak,25,sebze ve bakliyat,Yurt içi,B,F
25455,2021-07-01,Kabak,19,sebze ve bakliyat,Yurt içi,B,F
25456,2021-07-01,Karnabahar,25,sebze ve bakliyat,Yurt içi,B,F
25457,2021-07-01,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,B,F
25458,2021-07-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,B,F
25459,2021-07-01,Lahana,24,sebze ve bakliyat,Yurt içi,B,F
25460,2021-07-01,Mantar,16,sebze ve bakliyat,Yurt içi,B,F
25461,2021-07-01,Marul,15,sebze ve bakliyat,Yurt içi,B,F
25462,2021-07-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,B,F
25463,2021-07-01,Nohut,376,sebze ve bakliyat,Yurt içi,B,F
25464,2021-07-01,Pancar,42,sebze ve bakliyat,Yurt içi,B,F
25465,2021-07-01,Patates,83,sebze ve bakliyat,Yurt içi,B,F
25466,2021-07-01,Patlıcan,24,sebze ve bakliyat,Yurt içi,B,F
25467,2021-07-01,Pazı,27,sebze ve bakliyat,Yurt içi,B,F
25468,2021-07-01,Pırasa,52,sebze ve bakliyat,Yurt içi,B,F
25469,2021-07-01,Semizotu,32,sebze ve bakliyat,Yurt içi,B,F
25470,2021-07-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,B,F
25471,2021-07-01,Bulgur,350,tahıl ve ürünleri,Yurt içi,B,F
25472,2021-07-01,Erişte,390,tahıl ve ürünleri,Yurt içi,B,F
25473,2021-07-01,Makarna,390,tahıl ve ürünleri,Yurt içi,B,F
25474,2021-07-01,Mısır,351,tahıl ve ürünleri,Yurt içi,B,F
25475,2021-07-01,Mısır unu,353,tahıl ve ürünleri,Yurt içi,B,F
25476,2021-07-01,Nişasta,353,tahıl ve ürünleri,Yurt içi,B,F
25477,2021-07-01,Pilav,368,tahıl ve ürünleri,Yurt içi,B,F
25478,2021-07-01,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,B,F
25479,2021-07-01,Şehriye,390,tahıl ve ürünleri,Yurt içi,B,F
25480,2021-07-01,Tarhana,329,tahıl ve ürünleri,Yurt içi,B,F
25481,2021-07-01,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,B,F
25482,2021-07-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,B,F
25483,2021-07-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,B,F
25484,2021-07-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,B,F
25485,2021-07-01,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,B,F
25486,2021-07-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,B,F
25487,2021-07-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,B,F
25488,2021-07-01,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,B,F
25489,2021-07-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,B,F
25490,2021-07-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,B,F
25491,2021-07-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,B,F
25492,2021-07-01,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,B,F
25493,2021-07-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,B,F
25494,2021-07-01,Armut,57,meyve,Yurt içi,B,F
25495,2021-07-01,Çilek,39,meyve,Yurt içi,B,F
25496,2021-07-01,Elma,52,meyve,Yurt içi,B,F
25497,2021-07-01,Erik türleri,60,meyve,Yurt içi,B,F
25498,2021-07-01,İncir,80,meyve,Yurt içi,B,F
25499,2021-07-01,Karadut,93,meyve,Yurt içi,B,F
25500,2021-07-01,Karpuz,24,meyve,Yurt içi,B,F
25501,2021-07-01,Kavun,28,meyve,Yurt içi,B,F
25502,2021-07-01,Kayısı,54,meyve,Yurt içi,B,F
25503,2021-07-01,Kiraz,79,meyve,Yurt içi,B,F
25504,2021-07-01,Limon,17,meyve,Yurt içi,B,F
25505,2021-07-01,Mandalina,36,meyve,Yurt içi,B,F
25506,2021-07-01,Muz,90,meyve,Yurt içi,B,F
25507,2021-07-01,Nar,77,meyve,Yurt içi,B,F
25508,2021-07-01,Portakal,41,meyve,Yurt içi,B,F
25509,2021-07-01,Şeftali,49,meyve,Yurt içi,B,F
25510,2021-07-01,Üzüm,74,meyve,Yurt içi,B,F
25511,2021-07-01,Vişne,57,meyve,Yurt içi,B,F
25512,2021-07-01,fındık,110,kuruyemiş,Yurt içi,B,F
25513,2021-07-01,fıstık,115,kuruyemiş,Yurt içi,B,F
25514,2021-07-01,kaju,100,kuruyemiş,Yurt içi,B,F
25515,2021-07-01,badem,110,kuruyemiş,Yurt içi,B,F
25516,2021-07-01,ceviz,120,kuruyemiş,Yurt içi,B,F
25517,2021-07-01,kıyma,120,et,Yurt dışı,B,F
25518,2021-07-01,tavuk,103,et,Yurt dışı,B,F
25519,2021-07-01,hindi,160,et,Yurt dışı,B,F
25520,2021-07-01,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,B,F
25521,2021-07-01,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,B,F
25522,2021-07-01,Bamya,42,sebze ve bakliyat,Yurt dışı,B,F
25523,2021-07-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,B,F
25524,2021-07-01,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,B,F
25525,2021-07-01,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,B,F
25526,2021-07-01,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,B,F
25527,2021-07-01,Domates,25,sebze ve bakliyat,Yurt dışı,B,F
25528,2021-07-01,Enginar,63,sebze ve bakliyat,Yurt dışı,B,F
25529,2021-07-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,B,F
25530,2021-07-01,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,B,F
25531,2021-07-01,Havuç,42,sebze ve bakliyat,Yurt dışı,B,F
25532,2021-07-01,Salatalık,8,sebze ve bakliyat,Yurt dışı,B,F
25533,2021-07-01,Ispanak,25,sebze ve bakliyat,Yurt dışı,B,F
25534,2021-07-01,Kabak,19,sebze ve bakliyat,Yurt dışı,B,F
25535,2021-07-01,Karnabahar,25,sebze ve bakliyat,Yurt dışı,B,F
25536,2021-07-01,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,B,F
25537,2021-07-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,B,F
25538,2021-07-01,Lahana,24,sebze ve bakliyat,Yurt dışı,B,F
25539,2021-07-01,Mantar,16,sebze ve bakliyat,Yurt dışı,B,F
25540,2021-07-01,Marul,15,sebze ve bakliyat,Yurt dışı,B,F
25541,2021-07-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,B,F
25542,2021-07-01,Nohut,376,sebze ve bakliyat,Yurt dışı,B,F
25543,2021-07-01,Pancar,42,sebze ve bakliyat,Yurt dışı,B,F
25544,2021-07-01,Patates,83,sebze ve bakliyat,Yurt dışı,B,F
25545,2021-07-01,Patlıcan,24,sebze ve bakliyat,Yurt dışı,B,F
25546,2021-07-01,Pazı,27,sebze ve bakliyat,Yurt dışı,B,F
25547,2021-07-01,Pırasa,52,sebze ve bakliyat,Yurt dışı,B,F
25548,2021-07-01,Semizotu,32,sebze ve bakliyat,Yurt dışı,B,F
25549,2021-07-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,B,F
25550,2021-07-01,Bulgur,350,tahıl ve ürünleri,Yurt dışı,B,F
25551,2021-07-01,Erişte,390,tahıl ve ürünleri,Yurt dışı,B,F
25552,2021-07-01,Makarna,390,tahıl ve ürünleri,Yurt dışı,B,F
25553,2021-07-01,Mısır,351,tahıl ve ürünleri,Yurt dışı,B,F
25554,2021-07-01,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,B,F
25555,2021-07-01,Nişasta,353,tahıl ve ürünleri,Yurt dışı,B,F
25556,2021-07-01,Pilav,368,tahıl ve ürünleri,Yurt dışı,B,F
25557,2021-07-01,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,B,F
25558,2021-07-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,B,F
25559,2021-07-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,B,F
25560,2021-07-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,B,F
25561,2021-07-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,B,F
25562,2021-07-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,B,F
25563,2021-07-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,B,F
25564,2021-07-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,B,F
25565,2021-07-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,B,F
25566,2021-07-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,B,F
25567,2021-07-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,B,F
25568,2021-07-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,B,F
25569,2021-07-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,B,F
25570,2021-07-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,B,F
25571,2021-07-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,B,F
25572,2021-07-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,B,F
25573,2021-07-01,Armut,57,meyve,Yurt dışı,B,F
25574,2021-07-01,Çilek,39,meyve,Yurt dışı,B,F
25575,2021-07-01,Elma,52,meyve,Yurt dışı,B,F
25576,2021-07-01,Erik türleri,60,meyve,Yurt dışı,B,F
25577,2021-07-01,İncir,80,meyve,Yurt dışı,B,F
25578,2021-07-01,Karadut,93,meyve,Yurt dışı,B,F
25579,2021-07-01,Karpuz,24,meyve,Yurt dışı,B,F
25580,2021-07-01,Kavun,28,meyve,Yurt dışı,B,F
25581,2021-07-01,Kayısı,54,meyve,Yurt dışı,B,F
25582,2021-07-01,Kiraz,79,meyve,Yurt dışı,B,F
25583,2021-07-01,Limon,17,meyve,Yurt dışı,B,F
25584,2021-07-01,Mandalina,36,meyve,Yurt dışı,B,F
25585,2021-07-01,Muz,90,meyve,Yurt dışı,B,F
25586,2021-07-01,Nar,77,meyve,Yurt dışı,B,F
25587,2021-07-01,Portakal,41,meyve,Yurt dışı,B,F
25588,2021-07-01,Şeftali,49,meyve,Yurt dışı,B,F
25589,2021-07-01,Üzüm,74,meyve,Yurt dışı,B,F
25590,2021-07-01,Vişne,57,meyve,Yurt dışı,B,F
25591,2021-07-01,fındık,110,kuruyemiş,Yurt dışı,B,F
25592,2021-07-01,fıstık,115,kuruyemiş,Yurt dışı,B,F
25593,2021-07-01,kaju,100,kuruyemiş,Yurt dışı,B,F
25594,2021-07-01,badem,110,kuruyemiş,Yurt dışı,B,F
25595,2021-07-01,ceviz,120,kuruyemiş,Yurt dışı,B,F
25596,2021-07-01,kıyma,120,et,Yurt içi,M,G
25597,2021-07-01,tavuk,103,et,Yurt içi,M,G
25598,2021-07-01,hindi,160,et,Yurt içi,M,G
25599,2021-07-01,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,M,G
25600,2021-07-01,Bakla-taze,72,sebze ve bakliyat,Yurt içi,M,G
25601,2021-07-01,Bamya,42,sebze ve bakliyat,Yurt içi,M,G
25602,2021-07-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,M,G
25603,2021-07-01,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,M,G
25604,2021-07-01,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,M,G
25605,2021-07-01,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,M,G
